_parent_index,Payam,County,Year of Hazard,"What Type of Major hazards (shocks, stressors) in the community happened in this Year?","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/drought,","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/ floods","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/war, ","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/conflict,","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/ extreme heat, ","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/disease/pest attack","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/Other","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/Climate-related","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/War and conflict-related","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/Disease, pest, pandemic, economic-related","What Type of Major hazards (shocks, stressors) in the community happened in this Year?/Other type",What other type of hazard?,Year of Hazard,"What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Drought","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Excessive floods","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Low rainfall","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Early onset of rainfall","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Delayed rainfall","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/High temperature (extreme heat)","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Low temperature (cold)","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Hailstorms","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Frosts","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Soil nutrient loss","What CLIMATE RELATED hazards (shocks, stressors) in the community happened in this Year?/Other",What other climate Hazard?,Year of Hazard,"What CONFLICT RELATED Major hazards (shocks, stressors) in the community happened in this Year?","What CONFLICT RELATED Major hazards (shocks, stressors) in the community happened in this Year?/Inter-communal conflict","What CONFLICT RELATED Major hazards (shocks, stressors) in the community happened in this Year?/War between SPLA and Sudan army","What CONFLICT RELATED Major hazards (shocks, stressors) in the community happened in this Year?/Conflict between government and IO","What CONFLICT RELATED Major hazards (shocks, stressors) in the community happened in this Year?/LRA displacement","What CONFLICT RELATED Major hazards (shocks, stressors) in the community happened in this Year?/other",What other Conflict related hazard?,"What DISEASE PEST Major hazards (shocks, stressors) in the community happened in this Year?","What DISEASE PEST Major hazards (shocks, stressors) in the community happened in this Year?/Desert locust attack","What DISEASE PEST Major hazards (shocks, stressors) in the community happened in this Year?/Variegated grasshopper attack","What DISEASE PEST Major hazards (shocks, stressors) in the community happened in this Year?/Termite infestation","What DISEASE PEST Major hazards (shocks, stressors) in the community happened in this Year?/Striga weeds infestation","What DISEASE PEST Major hazards (shocks, stressors) in the community happened in this Year?/COVID-19 impact","What DISEASE PEST Major hazards (shocks, stressors) in the community happened in this Year?/Inflation","What DISEASE PEST Major hazards (shocks, stressors) in the community happened in this Year?/Other",What other Disease and pest related hazard?,What other hazard happened? Type below,How did these key hazards had impacted to the community livelihoods?,How did these key hazards had impacted to the community livelihoods?/increase of famine,How did these key hazards had impacted to the community livelihoods?/forced to abandon the village,How did these key hazards had impacted to the community livelihoods?/forced to abandon the country as refugees,How did these key hazards had impacted to the community livelihoods?/loss of cattle,How did these key hazards had impacted to the community livelihoods?/loss of household assets and income,How did these key hazards had impacted to the community livelihoods?/Other,How did these key hazards had impacted to the community livelihoods?/Increase in hunger,How did these key hazards had impacted to the community livelihoods?/Increase in food insecurity,How did these key hazards had impacted to the community livelihoods?/Forced to survive with wild foods,How did these key hazards had impacted to the community livelihoods?/Forced to abandon the village (internally displaced),How did these key hazards had impacted to the community livelihoods?/Forced to abandon the country as refugees,How did these key hazards had impacted to the community livelihoods?/Loss of human lives,How did these key hazards had impacted to the community livelihoods?/Loss of cattle,How did these key hazards had impacted to the community livelihoods?/Loss of productive land,How did these key hazards had impacted to the community livelihoods?/Loss of household assets,How did these key hazards had impacted to the community livelihoods?/Loss of household income,How did these key hazards had impacted to the community livelihoods?/Other consequences,What other major impact? Type below,How did these hazards impacted to the crop diversity availability and seed systems ?,How did these hazards impacted to the crop diversity availability and seed systems ?/loss of specific crops and varieties (give list of crops and varieties);,How did these hazards impacted to the crop diversity availability and seed systems ?/reduced crop yield,How did these hazards impacted to the crop diversity availability and seed systems ?/increased dependency on others for seed;,How did these hazards impacted to the crop diversity availability and seed systems ?/started to receive free seed from NGOs,How did these hazards impacted to the crop diversity availability and seed systems ?/introduction of new crops and varieties,How did these hazards impacted to the crop diversity availability and seed systems ?/Other,What other major impact on crops and varieties? Type below,What are the humanitarian and development support received by the communities in respond to those climate hazards or conflicts? Name the type of organizations giving support,What are the humanitarian and development support received by the communities in respond to those climate hazards or conflicts? Name the type of organizations giving support/Government and public institutes,What are the humanitarian and development support received by the communities in respond to those climate hazards or conflicts? Name the type of organizations giving support/UN and I/NGOs,What are the humanitarian and development support received by the communities in respond to those climate hazards or conflicts? Name the type of organizations giving support/Private sector,Specify the Government and public institutes,Specify the Government and public institutes/G Option 1,Specify the Government and public institutes/Option 2,Specify the Government and public institutes/Agricultural Research Directorate,Specify the Government and public institutes/University of Juba,Specify the Government and public institutes/Yei Crop Training Center,Specify the Government and public institutes/Other Institute,Which other insitute?,Specify the UN and I/NGOs,Specify the UN and I/NGOs/UN Option 1,Specify the UN and I/NGOs/Option 2,Specify the UN and I/NGOs/FAO,Specify the UN and I/NGOs/WFP,Specify the UN and I/NGOs/AVSI,Specify the UN and I/NGOs/World Vision,Specify the UN and I/NGOs/WHH,Specify the UN and I/NGOs/Save the Children,Specify the UN and I/NGOs/CordAid,Specify the UN and I/NGOs/Care,Specify the UN and I/NGOs/BASENET,Specify the UN and I/NGOs/Plan International,Specify the UN and I/NGOs/ICRC,Specify the UN and I/NGOs/Oxfam,Specify the UN and I/NGOs/Christian Aid,Specify the UN and I/NGOs/Global Aim,Specify the UN and I/NGOs/World Concern,Specify the UN and I/NGOs/IFDC,Specify the UN and I/NGOs/WCDI/WUR,Specify the UN and I/NGOs/Alliance Bioversity and CIAT,Specify the UN and I/NGOs/CRS,Specify the UN and I/NGOs/Zoa,Specify the UN and I/NGOs/Mercy Corps,Specify the UN and I/NGOs/CARITAS Luxembourg,Specify the UN and I/NGOs/JICA,Specify the UN and I/NGOs/WHO,Specify the UN and I/NGOs/other,Specify the UN and I/NGOs/NPA (Norwegian People's Aid),Which other International Organization?,Specify The Private sector,Specify The Private sector/Priv Option 1,Specify The Private sector/Option 2,Specify The Private sector/STASS,Specify The Private sector/Seed company,Specify The Private sector/Other,Which Seed Company?,Which other Private Sector?,Describe the type of support given (You can select many),Describe the type of support given (You can select many)/type 1,Describe the type of support given (You can select many)/Option 2,Describe the type of support given (You can select many)/Distribution of food,Describe the type of support given (You can select many)/Providing shelter,Describe the type of support given (You can select many)/Distribution of cash,Describe the type of support given (You can select many)/Distribution of crops seed freely,Describe the type of support given (You can select many)/Distribution of crop seed voucher basis,Describe the type of support given (You can select many)/Distribution of seed for cash,Describe the type of support given (You can select many)/Distribution of livestock/animals,Describe the type of support given (You can select many)/Start of rural development program,Describe the type of support given (You can select many)/Start of health and hygiene program,Describe the type of support given (You can select many)/Other kind of support,What Other kind of support?,List the crops and varieties that got affected
6,Anyidi,Bor,2000,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2000,,,,,,,,,,,,,,2000,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of cattle Loss of human lives,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2001,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2001,,,,,,,,,,,,,,2001,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2002,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2002,,,,,,,,,,,,,,2002,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of cattle Loss of productive land,0,0,0,0,0,0,0,0,0,0,0,0,Loss of cattle,Loss of productive land,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2003,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2003,,,,,,,,,,,,,,2003,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2004,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2004,,,,,,,,,,,,,,2004,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2005,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2005,,,,,,,,,,,,,,2005,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2006,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2006,,,,,,,,,,,,,,2006,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2007,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2007,,,,,,,,,,,,,,2007,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2008,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2008,,,,,,,,,,,,,,2008,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2009,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2009,,,,,,,,,,,,,,2009,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2010,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2010,,,,,,,,,,,,,,2010,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,0,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2011,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2011,,,,,,,,,,,,,,2011,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food,0,0,Distribution of food,0,0,0,0,0,0,0,0,0,,
6,Anyidi,Bor,2012,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2012,,,,,,,,,,,,,,2012,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle Other consequences,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,Other consequences,Abduction children,started to receive free seed from NGOs introduction of new crops and varieties,0,0,0,started to receive free seed from NGOs,introduction of new crops and varieties,0,,UN and I/NGOs,0,UN and I,0,,,,,,,,,FAO WFP Care,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Distribution of food Distribution of crops seed freely,0,0,Distribution of food,0,0,Distribution of crops seed freely,0,0,0,0,0,0,,
6,Anyidi,Bor,2013,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2013,,,,,,,,,,,,,,2013,Conflict between government and IO Inter-communal conflict other,Inter-communal conflict,0,Conflict between government and IO,0,other,Murele abduction of children,,,,,,,,,,,Increase in hunger Loss of cattle Loss of human lives Forced to abandon the village (internally displaced) Forced to abandon the country as refugees Loss of productive land Loss of household assets Increase in food insecurity Forced to survive with wild foods Loss of household income,0,0,0,0,0,0,Increase in hunger,Increase in food insecurity,Forced to survive with wild foods,Forced to abandon the village (internally displaced),Forced to abandon the country as refugees,Loss of human lives,Loss of cattle,Loss of productive land,Loss of household assets,Loss of household income,0,,started to receive free seed from NGOs Other,0,0,0,started to receive free seed from NGOs,0,Other,Seeds distributed but not planted,UN and I/NGOs,0,UN and I,0,,,,,,,,,WFP FAO Zoa CRS Care,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,0,0,0,,,,,,,,,,Distribution of crops seed freely Start of rural development program Distribution of food,0,0,Distribution of food,0,0,Distribution of crops seed freely,0,0,0,Start of rural development program,0,0,,
6,Anyidi,Bor,2014,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2014,,,,,,,,,,,,,,2014,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of cattle Loss of human lives Other consequences,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,Other consequences,Loss of goats and abduction of children,started to receive free seed from NGOs,0,0,0,started to receive free seed from NGOs,0,0,,UN and I/NGOs,0,UN and I,0,,,,,,,,,FAO CRS Care WFP Zoa other,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,0,NGOs,0,Egyptian distributed packed food,,,,,,,,,Distribution of food Distribution of crop seed voucher basis Providing shelter Start of rural development program,0,0,Distribution of food,Providing shelter,0,0,Distribution of crop seed voucher basis,0,0,Start of rural development program,0,0,,
6,Anyidi,Bor,2015,Other type,0,0,0,0,0,0,0,0,0,0,Other type,Normal year,2015,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,started to receive free seed from NGOs,0,0,0,started to receive free seed from NGOs,0,0,,UN and I/NGOs,0,UN and I,0,,,,,,,,,Care FAO CRS Zoa NPA (Norwegian People's Aid),0,0,NGOs,0,0,0,0,0,0,NGOs,0,0,0,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,,,,,,,,,,Distribution of food Distribution of crops seed freely Other kind of support,0,0,Distribution of food,0,0,Distribution of crops seed freely,0,0,0,0,0,Other kind of support,Distribution tools,
6,Anyidi,Bor,2016,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2016,,,,,,,,,,,,,,2016,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of cattle Loss of human lives Other consequences,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,Other consequences,Abduction of children,started to receive free seed from NGOs,0,0,0,started to receive free seed from NGOs,0,0,,UN and I/NGOs,0,UN and I,0,,,,,,,,,CRS FAO Zoa WFP NPA (Norwegian People's Aid),0,0,NGOs,NGOs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,,,,,,,,,,Distribution of livestock/animals Distribution of crops seed freely,0,0,0,0,0,Distribution of crops seed freely,0,0,Distribution of livestock,0,0,0,,
6,Anyidi,Bor,2017,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2017,,,,,,,,,,,,,,2017,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of human lives Loss of cattle Other consequences,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,Other consequences,Abduction of children,started to receive free seed from NGOs,0,0,0,started to receive free seed from NGOs,0,0,,UN and I/NGOs,0,UN and I,0,,,,,,,,,Care CRS FAO Zoa ICRC,0,0,NGOs,0,0,0,0,0,0,NGOs,0,0,NGOs,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,0,0,0,,,,,,,,,,Distribution of food Providing shelter Distribution of crops seed freely Distribution of livestock/animals Start of rural development program,0,0,Distribution of food,Providing shelter,0,Distribution of crops seed freely,0,0,Distribution of livestock,Start of rural development program,0,0,,
6,Anyidi,Bor,2018,War and conflict-related,0,0,0,0,0,0,0,0,War and conflict-related,0,0,,2018,,,,,,,,,,,,,,2018,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Loss of cattle Loss of human lives Other consequences,0,0,0,0,0,0,0,0,0,0,0,Loss of human lives,Loss of cattle,0,0,0,Other consequences,Murele dinka conlict,,,,,,,,,UN and I/NGOs,0,UN and I,0,,,,,,,,,CRS FAO Care NPA (Norwegian People's Aid) ICRC Zoa WFP,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,0,0,NGOs,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,,,,,,,,,,Distribution of seed for cash Distribution of crop seed voucher basis Other kind of support Distribution of livestock/animals Distribution of food,0,0,Distribution of food,0,0,0,Distribution of crop seed voucher basis,Distribution of seed for cash,Distribution of livestock,0,0,Other kind of support,Cash for work,
6,Anyidi,Bor,2019,"War and conflict-related Disease, pest, pandemic, economic-related Climate-related",0,0,0,0,0,0,0,Climate-related,War and conflict-related,"Disease, pest, pandemic, economic-related",0,,2019,Excessive floods,0,Excessive floods,0,0,0,0,0,0,0,0,0,,2019,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,COVID-19 impact,0,0,0,0,COVID-19 impact,0,0,,,Loss of human lives Loss of cattle Loss of productive land Loss of household assets Increase in hunger Increase in food insecurity Forced to abandon the village (internally displaced) Other consequences Loss of household income,0,0,0,0,0,0,Increase in hunger,Increase in food insecurity,0,Forced to abandon the village (internally displaced),0,Loss of human lives,Loss of cattle,Loss of productive land,Loss of household assets,Loss of household income,Other consequences,Houses were destroyed by flood,started to receive free seed from NGOs loss of specific crops and varieties (give list of crops and varieties); Other,loss of specific crops and varieties (give list of crops and varieties);,0,0,started to receive free seed from NGOs,0,Other,"Loss crops, vegetable,  maize kech variety , goats died",UN and I/NGOs Government and public institutes,Government and public institutes,UN and I,0,Other Institute,0,0,0,0,0,Other Institute,Ministry health and town mayor Dyke construction,Care CRS FAO ICRC WFP Zoa WHO,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,0,0,NGOs,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,NGOs,0,0,,,,,,,,,,Start of health and hygiene program Distribution of livestock/animals Distribution of crop seed voucher basis Distribution of food Providing shelter Distribution of crops seed freely,0,0,Distribution of food,Providing shelter,0,Distribution of crops seed freely,Distribution of crop seed voucher basis,0,Distribution of livestock,0,Start of health and hygiene program,0,,
6,Anyidi,Bor,2020,War and conflict-related Climate-related,0,0,0,0,0,0,0,Climate-related,War and conflict-related,0,0,,2020,Excessive floods,0,Excessive floods,0,0,0,0,0,0,0,0,0,,2020,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,Women and children died due to field,Loss of human lives Loss of cattle Loss of productive land Loss of household assets Increase in hunger Increase in food insecurity,0,0,0,0,0,0,Increase in hunger,Increase in food insecurity,0,0,0,Loss of human lives,Loss of cattle,Loss of productive land,Loss of household assets,0,0,,,,,,,,,,UN and I/NGOs Government and public institutes,Government and public institutes,UN and I,0,Other Institute,0,0,0,0,0,Other Institute,Town mayor mobilized community to construct dykes,Care ICRC FAO CRS WFP WHO Zoa NPA (Norwegian People's Aid),0,0,NGOs,NGOs,0,0,0,0,0,NGOs,0,0,NGOs,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,NGOs,0,NGOs,,,,,,,,,,Distribution of food Distribution of crops seed freely Providing shelter Distribution of crop seed voucher basis Start of health and hygiene program,0,0,Distribution of food,Providing shelter,0,Distribution of crops seed freely,Distribution of crop seed voucher basis,0,0,0,Start of health and hygiene program,0,,
6,Anyidi,Bor,2021,Climate-related War and conflict-related,0,0,0,0,0,0,0,Climate-related,War and conflict-related,0,0,,2021,Excessive floods Soil nutrient loss,0,Excessive floods,0,0,0,0,0,0,0,Soil nutrient loss,0,,2021,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Increase in hunger Increase in food insecurity Loss of cattle Loss of human lives Forced to abandon the village (internally displaced) Loss of household assets Loss of productive land Loss of household income,0,0,0,0,0,0,Increase in hunger,Increase in food insecurity,0,Forced to abandon the village (internally displaced),0,Loss of human lives,Loss of cattle,Loss of productive land,Loss of household assets,Loss of household income,0,,reduced crop yield loss of specific crops and varieties (give list of crops and varieties); started to receive free seed from NGOs introduction of new crops and varieties,loss of specific crops and varieties (give list of crops and varieties);,reduced crop yield,0,started to receive free seed from NGOs,introduction of new crops and varieties,0,,UN and I/NGOs,0,UN and I,0,,,,,,,,,Care CRS FAO ICRC WFP Zoa NPA (Norwegian People's Aid),0,0,NGOs,NGOs,0,0,0,0,0,NGOs,0,0,NGOs,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,,,,,,,,,,Distribution of food Distribution of crops seed freely Distribution of livestock/animals Start of rural development program,0,0,Distribution of food,0,0,Distribution of crops seed freely,0,0,Distribution of livestock,Start of rural development program,0,0,,
6,Anyidi,Bor,2022,Climate-related War and conflict-related,0,0,0,0,0,0,0,Climate-related,War and conflict-related,0,0,,2022,Excessive floods,0,Excessive floods,0,0,0,0,0,0,0,0,0,,2022,Inter-communal conflict,Inter-communal conflict,0,0,0,0,,,,,,,,,,,,Increase in hunger Increase in food insecurity Forced to abandon the village (internally displaced) Loss of human lives Loss of cattle Loss of productive land,0,0,0,0,0,0,Increase in hunger,Increase in food insecurity,0,Forced to abandon the village (internally displaced),0,Loss of human lives,Loss of cattle,Loss of productive land,0,0,0,,reduced crop yield started to receive free seed from NGOs,0,reduced crop yield,0,started to receive free seed from NGOs,0,0,,UN and I/NGOs,0,UN and I,0,,,,,,,,,Care CRS FAO ICRC NPA (Norwegian People's Aid) WFP Zoa,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,0,0,NGOs,0,0,0,0,0,0,0,NGOs,NGOs,0,0,0,0,0,NGOs,,,,,,,,,,Distribution of food Providing shelter Distribution of crops seed freely,0,0,Distribution of food,Providing shelter,0,Distribution of crops seed freely,0,0,0,0,0,0,,
7,KOLNYANG ,Bor,1990,Climate-related Other type,0,0,0,0,0,0,0,Climate-related,0,0,Other type,Earthquake,1990,Excessive floods Soil nutrient loss,0,Excessive floods,0,0,0,0,0,0,0,Soil nutrient loss,0,,1990,,,,,,,,,,,,,,,,,,Increase in hunger Increase in food insecurity Forced to abandon the village (internally displaced) Loss of human lives Loss of cattle Loss of productive land Loss of household assets Loss of household income Other consequences,0,0,0,0,0,0,Increase in hunger,Increase in food insecurity,0,Forced to abandon the village (internally displaced),0,Loss of human lives,Loss of cattle,Loss of productive land,Loss of household assets,Loss of household income,Other consequences,People were forced to migrate to lake state,loss of specific crops and varieties (give list of crops and varieties); Other,loss of specific crops and varieties (give list of crops and varieties);,0,0,0,0,Other,"Sorghum variety akuorachot, lith, beer,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other kind of support,0,0,0,0,0,0,0,0,0,0,0,Other kind of support,No intervention,
